O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score,observed_penetration_score
27-1022.00,Fashion Designers                                                                                          ,0.0,0.390625,0.78125,0.125,0.375,0.625,0.4285714285714285,0.5357142857142857,0.6428571428571429,0.525,0.6094734741224603,0.06991075924786386
27-1023.00,Floral Designers                                                                                           ,0.0666666666666666,0.1999999999999999,0.3333333333333333,0.1,0.2666666666666666,0.4333333333333333,0.2222222222222222,0.25,0.2777777777777778,0.28125,0.35289559861021413,0.0
27-1024.00,Graphic Designers                                                                                          ,0.0,0.5,1.0,0.0,0.4107142857142857,0.8214285714285714,0.15,0.5,0.85,0.5,0.5083080404316044,0.31975844514450485
27-1025.00,Interior Designers                                                                                         ,0.0,0.5,1.0,0.1379310344827586,0.3620689655172414,0.5862068965517241,0.25,0.59375,0.9375,0.6,0.6270726184767859,0.0
27-1026.00,Merchandise Displayers and Window Trimmers                                                                 ,0.0,0.3048780487804878,0.6097560975609756,0.0975609756097561,0.2682926829268293,0.4390243902439024,0.088235294117647,0.1911764705882352,0.2941176470588235,0.22,0.276727353930549,0.0
27-1027.00,Set and Exhibit Designers                                                                                  ,0.0,0.3913043478260869,0.7826086956521738,0.1521739130434782,0.358695652173913,0.5652173913043478,0.2,0.4285714285714285,0.6571428571428571,0.46296296296296297,0.5272620078689855,0.0
27-2011.00,Actors                                                                                                     ,0.15625,0.1875,0.21875,0.125,0.15625,0.1875,0.12,0.12,0.12,0.10526315789473684,0.07894971807115085,0.07894971807115085
27-2012.00,Producers and Directors                                                                                    ,0.1702127659574468,0.4680851063829787,0.7659574468085106,0.2553191489361702,0.4787234042553191,0.7021276595744681,0.425,0.5875,0.75,0.55,0.632282190479922,0.3650386539481366
27-2012.03,Media Programming Directors                                                                                ,0.1282051282051282,0.4871794871794871,0.8461538461538461,0.4615384615384615,0.6153846153846154,0.7692307692307692,0.4,0.4666666666666667,0.5333333333333333,0.5217391304347826,0.4092885827750552,0.03774523851535905
27-2012.04,Talent Directors                                                                                           ,0.0769230769230769,0.5,0.9230769230769232,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.3157894736842105,0.4473684210526316,0.5789473684210527,0.5333333333333333,0.6950221445897646,0.040844242066713256
27-2012.05,Media Technical Directors/Managers                                                                         ,0.0,0.4230769230769231,0.8461538461538463,0.0769230769230769,0.3076923076923077,0.5384615384615385,0.2105263157894736,0.2894736842105263,0.3684210526315789,0.3333333333333333,0.30053149486814035,0.13762264368262586
27-2021.00,Athletes and Sports Competitors                                                                            ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1111111111111111,0.05555555555555555,0.05068436435029317,0.0
27-2022.00,Coaches and Scouts                                                                                         ,0.0666666666666666,0.3,0.5333333333333333,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.1794871794871795,0.2692307692307692,0.358974358974359,0.26785714285714285,0.22039307535609354,0.0
27-2023.00,"Umpires, Referees, and Other Sports Officials                                                            ",0.2499999999999999,0.3125,0.375,0.125,0.1666666666666666,0.2083333333333333,0.2916666666666667,0.3333333333333333,0.375,0.28125,0.13463007241219432,0.0
27-2031.00,Dancers                                                                                                    ,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.07142857142857142,0.04560654819566513,0.0
27-2032.00,Choreographers                                                                                             ,0.0571428571428571,0.2714285714285714,0.4857142857142857,0.1428571428571428,0.1714285714285714,0.2,0.3684210526315789,0.4210526315789473,0.4736842105263157,0.3888888888888889,0.23635922600232828,0.05482838121444681
27-2041.00,Music Directors and Composers                                                                              ,0.5263157894736842,0.7105263157894737,0.894736842105263,0.175438596491228,0.2807017543859649,0.3859649122807017,0.3548387096774194,0.5806451612903226,0.8064516129032258,0.5666666666666667,0.5323348563539372,0.022554148131547855
27-2042.00,Musicians and Singers                                                                                      ,0.2448979591836734,0.4081632653061224,0.5714285714285714,0.1020408163265306,0.1326530612244897,0.1632653061224489,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.15,0.04445022949358634,0.0
27-2091.00,"Disc Jockeys, Except Radio                                                                               ",0.4210526315789473,0.5263157894736842,0.631578947368421,0.1578947368421052,0.3684210526315789,0.5789473684210527,0.4210526315789473,0.4736842105263157,0.5263157894736842,0.47368421052631576,,
27-3011.00,Broadcast Announcers and Radio Disc Jockeys                                                                ,0.4,0.65,0.9,0.475,0.5375,0.6000000000000001,0.25,0.34375,0.4375,0.3125,0.3540131586103656,0.05105973228050209
27-3023.00,"News Analysts, Reporters, and Journalists                                                                ",0.3,0.65,1.0,0.4333333333333333,0.6333333333333333,0.8333333333333334,0.6,0.6166666666666667,0.6333333333333333,0.6166666666666667,0.660430905848075,0.27635478016303433
27-3031.00,Public Relations Specialists                                                                               ,0.2424242424242424,0.5909090909090909,0.9393939393939394,0.6363636363636364,0.7878787878787878,0.9393939393939394,0.6666666666666666,0.7380952380952381,0.8095238095238095,0.7222222222222222,0.8115819760604649,0.46213969462397114
27-3041.00,Editors                                                                                                    ,0.3529411764705882,0.6470588235294118,0.9411764705882352,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.4482758620689655,0.603448275862069,0.7586206896551724,0.6190476190476191,0.7014545648216116,0.15626884505044247
27-3042.00,Technical Writers                                                                                          ,0.4666666666666667,0.7,0.9333333333333332,0.3333333333333333,0.6333333333333333,0.9333333333333332,0.4666666666666667,0.6333333333333333,0.8,0.6333333333333333,0.744138856625205,0.4418182843249771
27-3043.00,Writers and Authors                                                                                        ,0.7307692307692308,0.8653846153846154,1.0,0.6153846153846154,0.8076923076923077,1.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9,,
27-3043.05,"Poets, Lyricists and Creative Writers                                                                    ",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7407407407407407,0.8148148148148148,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8125,0.9694142383899192,0.3931065736084478
27-3091.00,Interpreters and Translators                                                                               ,0.88,0.88,0.88,0.8,0.84,0.88,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7058823529411765,0.6502962628529624,0.1569910503333262
27-3092.00,Court Reporters and Simultaneous Captioners                                                                ,0.9166666666666666,0.9583333333333331,1.0,0.125,0.5208333333333333,0.9166666666666666,0.5,0.5833333333333334,0.6666666666666666,0.5357142857142857,0.5208878080684608,0.15328496267146907
27-4011.00,Audio and Video Technicians                                                                                ,0.125,0.4375,0.75,0.125,0.3,0.475,0.3404255319148936,0.5,0.6595744680851063,0.4482758620689655,0.3809824179712211,0.04647212541625268
27-4012.00,Broadcast Technicians                                                                                      ,0.2857142857142857,0.5238095238095237,0.7619047619047619,0.0952380952380952,0.2142857142857142,0.3333333333333333,0.1333333333333333,0.2555555555555555,0.3777777777777777,0.25862068965517243,0.32031096802238646,0.04135190948983787
27-4014.00,Sound Engineering Technicians                                                                              ,0.074074074074074,0.4259259259259259,0.7777777777777777,0.0,0.2777777777777778,0.5555555555555556,0.3333333333333333,0.4333333333333333,0.5333333333333333,0.39285714285714285,0.2512788836213721,0.0
27-4015.00,Lighting Technicians                                                                                       ,0.0625,0.15625,0.25,0.0,0.09375,0.1875,0.0625,0.125,0.1875,0.125,,
27-4021.00,Photographers                                                                                              ,0.0416666666666666,0.3854166666666666,0.7291666666666666,0.0208333333333333,0.21875,0.4166666666666666,0.2051282051282051,0.2692307692307692,0.3333333333333333,0.27586206896551724,0.26220917117320874,0.11033194678756905
27-4031.00,"Camera Operators, Television, Video, and Film                                                            ",0.0606060606060606,0.4242424242424242,0.7878787878787878,0.0303030303030303,0.1818181818181818,0.3333333333333333,0.2051282051282051,0.282051282051282,0.358974358974359,0.22916666666666666,0.12787229629111763,0.0691472967357609
